# κ ΔE g
4.253979866902760261e-03 5.525783854396110195e-01 8.545384567849621110e-03
3.677382589566520477e-03 1.210614652171564831e+00 2.128081819713344494e-03
2.813125588831625040e-03 5.279377724884504186e-01 8.913493479343016432e-03
8.546684472547536830e-04 5.218237425518978956e-01 8.038931551754136332e-03
8.559564306343796225e-03 7.314923849953458568e-01 4.410748299756091402e-03
9.361388708317125440e-03 5.809606993178710876e-01 9.792030485015383937e-03
2.248089369248727938e-03 5.647679326766773533e-01 2.283195661126506421e-03
2.087720289789512639e-03 1.150093060568726067e+00 5.672359370957824436e-03
9.551044360021606131e-03 1.371079414307418087e+00 6.431487507122224910e-03
6.177157176671672911e-03 1.307167012918286186e+00 8.191290239029692683e-04
2.954817301772768873e-03 1.356102825126687339e+00 1.796481249194544503e-03
5.857995140027737408e-04 1.195726051471065476e+00 6.452867144300922925e-03
9.775324141506594802e-03 1.370315104570184905e+00 6.703810602582556052e-03
7.444721287767812681e-03 1.261199590153738503e+00 7.350039197033138988e-03
8.764731723241886083e-03 6.039223438561422963e-01 3.648241460889138036e-03
1.472339965783430469e-04 1.486722893206902985e+00 8.746667822804862075e-03
3.739809965181036845e-03 1.289809407037133093e+00 5.206434777513702095e-03
5.780015239321024262e-03 8.889635935567162806e-01 1.966935278976758746e-03
2.670701909110013116e-04 9.269664475204997256e-01 5.638441921010190969e-03
7.504284742768230557e-03 5.073887414526617734e-01 2.362588755406425881e-03
5.955439808897423741e-03 6.821259408850319783e-01 5.503535910610381741e-03
7.734898686214988078e-03 1.438999341565181389e+00 7.824675168523569785e-03
6.075667943243190025e-03 8.168452411194560003e-01 7.183632683520580105e-03
1.999139235421346517e-03 1.467742190924403278e+00 6.395888009060934042e-03
6.686254768339921183e-03 1.062030438173930502e+00 7.722624456765476118e-03
2.349554830690403408e-03 7.210843648393980843e-01 3.801217574608225982e-03
5.322363698370196836e-03 5.991155748107721557e-01 7.661274910999369726e-03
1.042267163610956313e-03 9.320067645020545521e-01 4.692317151549608469e-03
8.044189457442060126e-03 6.581809943509231431e-01 6.286383791653664052e-03
2.050666622584453209e-03 1.096889401728392777e+00 8.513050784770482193e-04
4.622968558977407633e-03 1.343956790144890112e+00 6.740348167487393918e-03
3.403298125525988389e-03 1.100570066139822778e+00 5.667431692557053924e-03
8.324206190264813246e-03 6.304128917103968277e-01 2.225915747920361679e-03
1.370971386746530109e-03 8.579967733166704580e-01 9.399664383341672924e-03
8.527655878554654678e-03 6.444288893625679249e-01 8.416977263709777071e-03
1.088439772165208583e-03 9.805444404367166245e-01 8.324577578923873789e-03
5.688828039373958027e-03 5.745655233869692013e-01 8.791043607715969682e-03
5.260620820068665458e-03 9.644041430589871400e-01 8.976217688647560727e-03
6.594100081120409093e-04 6.610670866380091715e-01 7.806263039090751386e-03
5.027446612608867799e-03 1.302524349596226427e+00 3.905377129305534403e-03
9.286926756405633476e-03 8.746674502002986795e-01 1.778844703290111606e-03
4.306018780024600356e-04 1.155352359343432278e+00 1.924625290903344069e-03
4.193842248087242298e-03 1.324490129291618246e+00 2.181180911428602740e-03
1.804684118920584727e-03 9.625387350956231547e-01 8.942970957683350763e-03
3.756523075763931047e-03 1.340100990869437680e+00 1.417719462777971120e-03
1.842115244569186589e-03 5.911634990615451946e-01 7.952113761260516667e-03
5.915833586067097312e-03 1.142181830797373010e+00 5.799780743537881478e-03
5.109800070869238708e-03 1.454280208984995992e+00 3.253028986588052396e-03
4.668759007408969895e-03 1.352549282925946894e+00 4.877568159491749329e-03
9.697784383975300432e-03 1.412603247414228047e+00 6.035897258011793491e-03
8.961812705207802734e-04 1.386812560295830554e+00 2.502026523600460700e-04
9.661142478673213213e-03 7.186750844901762525e-01 1.717453445903095776e-04
2.416699217761897941e-03 1.337506871664189578e+00 8.069244104519602764e-03
6.841179829055850196e-03 1.230273041370559373e+00 6.322606630545197365e-03
7.722330009925573724e-03 9.558536625881333126e-01 4.626932979987827374e-04
4.297403429485196526e-03 8.880961281127418561e-01 4.581982185121826791e-04
8.841233786499317487e-03 1.161587116204013448e+00 9.422348667782172102e-03
5.021169483058965030e-03 6.031577418542088953e-01 1.145112246464957570e-04
2.693508973583159244e-03 9.442828272133680922e-01 8.250135845722360653e-03
9.549520981976556203e-03 8.900258285433975125e-01 6.136102639527452746e-03
6.131898015392553761e-03 1.384688714836010526e+00 5.253527134524647521e-03
8.527440080013019494e-03 1.267268982322567350e+00 3.091499826937415835e-03
9.954210153643981446e-04 1.114730658583071854e+00 8.632260950211348080e-03
4.399449685401830498e-03 1.186306313156857861e+00 3.376427317434062530e-03
3.658141709286745827e-03 6.661943865085053762e-01 5.750986362557986703e-03
7.294046817679705405e-03 5.389575211579860081e-01 1.965411278801952686e-03
5.453566643178177353e-03 6.596559488532398596e-01 6.788960728537644842e-04
8.466671888339629554e-04 1.316820012758105118e+00 4.125809924391970335e-03
5.371844404642481599e-03 1.300437244334630371e+00 5.474113882714848334e-03
3.617296008260815522e-03 1.480920336258370718e+00 5.123348352203315782e-03
9.108266371539081030e-03 9.718429445129180833e-01 2.961753659174914000e-03
2.958734869364088287e-03 8.309022761841049487e-01 4.813203327621484034e-03
2.645808651299722848e-03 5.741828806769195825e-01 5.242013940179078915e-03
8.758103705784205106e-03 1.117365230304886214e+00 3.336401479734960648e-03
8.517850175133630242e-03 1.281574944071653288e+00 9.615328077323209710e-03
1.543855832975254538e-03 1.298174193866853177e+00 2.121790755920027662e-03
3.881765932228915719e-03 8.851430476545394388e-01 6.475895589546680313e-03
1.606382599706011579e-03 9.269902904186727577e-01 4.535788081033620585e-03
7.525534756507711899e-03 8.592579865749292445e-01 9.599372717135044170e-03
3.860796585451710655e-03 1.304383682315940707e+00 3.801150367968667032e-04
4.940680019488660063e-03 6.895975975754893295e-01 6.651532642894401708e-03
7.318732777196521218e-03 1.195845555163531859e+00 2.033656670121965736e-03
3.793146090921732660e-03 9.018564860733409017e-01 3.779917075198212500e-03
4.209309913825420336e-03 1.394628253984150579e+00 6.081634502582779905e-03
9.517899045327340643e-03 1.343378223716228614e+00 5.373286776260679989e-04
2.665404422662461469e-04 9.404851594167932261e-01 8.235677336514880473e-03
9.347858676973415382e-03 6.411985494912705308e-01 4.122203899029889445e-04
3.238593064207099387e-03 5.659080867929019432e-01 1.137467990805309621e-03
2.159741874115490780e-04 6.692347938185377876e-01 1.874517611558813163e-04
7.950731142936403109e-03 8.146066915968863675e-01 7.667125317778027312e-03
9.295051586271044219e-03 5.050414129975655531e-01 4.303334301072110624e-03
8.291160874241034276e-03 1.350102099508257103e+00 8.683635082450931811e-03
2.587240951968487312e-03 1.462363075988650785e+00 2.397189929341149699e-03
6.636400831025381954e-03 1.055939250115357719e+00 8.795408147489823525e-03
9.073661109873202776e-03 6.978470427443660418e-01 1.413528533993025629e-03
7.452124675967500798e-03 6.403702775466924013e-01 5.177358453128870323e-03
9.650643819147848926e-03 5.333242490000096314e-01 4.078799641981782111e-03
5.231583785292925892e-03 1.170297560006909432e+00 7.346047828618900571e-03
6.024369660318792605e-03 5.818920581034909834e-01 8.533993751540604189e-03
7.989147247338913502e-03 5.100195999575566352e-01 2.974332558669903412e-03
1.592384023489276136e-03 1.456858184283634117e+00 4.865999893803159282e-03
1.086083535381346735e-03 1.187866761131551652e+00 6.018024766043916091e-03
7.823439421361646703e-03 1.021713595842328459e+00 4.546591596497129902e-04
5.575510582931527369e-03 8.295264430613201734e-01 7.362131355875260741e-03
7.930396710805887386e-03 6.804754516566035027e-01 4.053658279076301912e-03
7.305455636991865266e-03 6.269514523348950208e-01 8.446069527549863662e-03
4.023966111010337555e-03 1.437134438093079503e+00 9.170759703266164603e-03
1.273555834801772630e-03 9.091490028212795282e-01 1.961199689564128729e-03
4.602593631137272961e-03 7.309448267941943689e-01 7.204609205737490252e-03
6.880227020321044371e-03 1.491671909437167765e+00 5.993971588759403925e-03
4.411502641190765718e-03 1.293316892333941315e+00 4.638757936436559669e-03
8.854368685262939756e-03 9.113350994968625329e-01 5.155757406290904961e-04
2.587223619657354114e-03 1.133596243056180342e+00 5.892250529578035856e-03
1.164676271880126174e-03 6.216984178024619334e-01 9.718815864016462983e-03
9.889870443900012492e-03 1.497020390164046422e+00 9.160937951462737663e-03
5.680645214085059368e-03 8.341038413847728927e-01 2.577473009179686138e-04
3.343015278573651956e-03 5.627505228446432195e-01 4.696638300860045585e-03
6.849093719741104931e-03 5.286884848533520698e-01 2.284224788125956054e-03
9.920765571215676981e-03 1.399162427278629828e+00 9.672933926746804176e-03
7.807252267179811030e-03 1.155207785844905466e+00 9.239821028288476221e-03
8.555508221261508978e-03 1.284420551007555700e+00 2.298624770163933909e-03
1.034160254922736246e-03 1.485954761229731247e+00 7.764066745082955426e-03
4.626996977716550490e-03 8.766040584513833389e-01 8.489052368253136721e-03
5.013719734675889383e-03 1.203307372560772803e+00 8.574242356051265876e-03
1.758027870498566356e-03 1.436213908216058321e+00 1.127185129547383187e-03
2.800361378945056667e-03 6.145702623901294626e-01 8.374489601158658161e-03
4.257343862055029487e-04 5.516115550900554387e-01 1.312249406417934821e-03
7.889945768091117606e-04 1.027183052117393469e+00 4.931958878504338895e-04
5.463804718309456894e-04 1.161610520781071187e+00 6.268832297859774395e-03
5.168609624760150088e-03 1.473758534595996039e+00 7.257159092318781965e-03
4.063691008357859895e-03 1.223217836639187706e+00 4.867884058271230129e-03
4.535269034993974491e-03 5.499177918598106007e-01 1.537547638598687821e-03
7.181937750583855702e-03 7.704043933110441555e-01 5.049378126680831823e-03
2.756241311081937539e-03 5.269277684632034386e-01 1.247019691246587132e-03
8.546657015390498810e-03 5.858453070989967371e-01 5.021041517589934847e-03
2.076797438441325364e-03 1.056249844023741336e+00 7.964247618480500140e-03
6.025878065410167871e-03 8.916927641046173969e-01 6.496226918346706750e-03
3.347827135600270430e-03 1.124464280944298622e+00 6.857338667880149554e-04
3.542490836487407254e-03 1.011559447749311946e+00 5.999349473861692247e-03
3.809966247076870382e-03 1.266666142433847231e+00 8.536358073419882120e-03
3.920824918102960681e-03 1.091716286441123396e+00 9.671503513260928248e-03
3.324097887862968292e-03 5.843645429319298534e-01 2.845464779939381548e-03
3.540568046778789623e-03 9.083145011200411956e-01 5.078529512519662156e-03
6.464112449106029432e-03 5.366309267309470332e-01 3.866739146547758851e-03
1.038717616349358903e-03 1.086302313380023365e+00 7.805993552102689741e-03
9.618671362034115005e-03 1.281738157027880742e+00 8.129775228218557442e-03
5.983848300067300813e-03 8.640603032690528096e-01 6.893487140106383318e-03
6.979000078773704534e-03 8.232987148743526884e-01 3.129304438954406964e-03
3.338459900378884949e-03 1.485312403583691321e+00 3.652430083009364486e-03
1.235230159523550975e-03 7.600897627551649327e-01 4.451530842177921568e-03
7.512872659937097457e-03 1.025184262767971255e+00 7.413074980009335367e-03
5.442038179134149091e-03 1.181811832110108540e+00 9.351577154994418148e-03
3.864686508854035286e-03 7.607325793806549719e-01 6.144419950681366885e-03
3.228838298786012792e-03 7.878659859937905408e-01 2.808359141909269781e-03
3.869416435558006850e-04 1.280800012071078298e+00 5.341015092638360696e-03
4.637764770065836567e-03 7.895042232769328150e-01 1.239238040991103235e-03
4.384182965742652979e-04 9.163887751653060354e-01 8.427975892411562059e-03
4.235862549453745483e-03 1.459723032885602567e+00 8.168790981886900988e-04
6.458741592365243277e-03 1.362633256735443332e+00 1.486410318078078003e-04
7.275918873719750338e-03 9.853719162030701861e-01 4.197418337513539321e-03
2.118746508806938333e-03 9.788361689285359768e-01 9.757209091729718634e-03
3.871341875419981229e-03 1.051018824298726395e+00 9.115466860700841348e-03
6.211271879255563302e-03 6.907228952072576034e-01 4.394601244279301364e-03
5.329115325737553838e-03 7.334400767275460753e-01 8.922814141369625474e-03
4.926359754536002201e-03 1.151369365289961255e+00 3.049443895901108280e-03
6.202226021375254784e-03 1.473412287251437025e+00 5.259515205220544748e-03
2.904495182542570029e-03 8.396657797927575828e-01 9.327950072997042222e-03
2.121960836611331419e-03 5.923301872034268944e-01 2.583193270629605218e-03
9.665995337841865737e-03 1.466476568006797931e+00 7.532087694136060723e-04
4.829555687664494924e-03 1.252451357343606908e+00 1.773363503835675894e-03
9.751171594121657571e-03 6.404972505336603561e-01 6.604203378148335024e-03
2.892217712747550094e-03 1.421895968808870148e+00 9.101438370539816601e-04
2.416841328908740823e-03 1.213788940084345569e+00 7.628843021075728571e-03
6.543384098329659698e-03 1.228732372590758848e+00 6.484661774416929959e-03
6.849395326016383470e-03 1.444876302019455050e+00 5.738428536397032972e-03
9.142329973006091751e-03 1.454884089075382025e+00 5.349416415470697843e-03
3.571562716108437653e-03 8.216052366004537033e-01 1.889004443609412776e-03
5.755430705361395775e-03 1.349582609496996710e+00 7.725390360206045928e-03
9.589949212667326847e-03 7.349244486826048695e-01 9.212743137014138550e-03
8.908337158261782698e-03 1.346691799798545919e+00 9.832318414031003539e-03
2.624824590541380114e-03 1.098195073372923769e+00 2.776911396019294143e-03
4.456052301024368903e-03 7.918352695922536988e-01 1.742270646450173746e-03
9.201667589351557319e-03 6.849191435020914875e-01 5.965585583973411106e-03
7.802236315878830625e-03 7.091462308953361271e-01 3.927102103735402236e-03
6.041698569967267687e-03 8.524125995240001696e-01 5.248304889063195103e-03
5.097927772101221210e-04 8.869799140496980039e-01 1.788456337825191549e-03
1.172497685189428191e-03 1.120918528438437090e+00 6.401119020503983313e-03
9.037354795386278589e-03 9.901327195722032792e-01 4.947029850471328268e-03
2.043592751748996711e-03 7.136442146175937529e-01 6.060675558107530420e-03
8.734318075720570035e-03 8.078126893460346736e-01 3.967747674852475752e-03
2.445607117278718670e-03 1.132297663261894849e+00 5.539278304672630784e-03
5.560663628737382881e-03 5.942992820097362516e-01 8.506029682408889833e-03
8.180088301648599835e-04 7.218613046043786952e-01 9.777749312788861294e-03
3.386308902711773153e-03 6.060707447011144389e-01 5.343145960962843687e-03
9.555498188705754958e-03 1.406559689781830436e+00 8.045225256251654911e-03
7.434603914696778088e-03 6.899095652206919116e-01 1.747804526051112981e-03
6.107939534776984794e-04 9.505746664174533622e-01 3.872317563203887293e-03
1.766840934156001567e-04 9.805148005019016511e-01 4.338417701048958262e-03
5.553267595884886325e-03 9.130441002124937144e-01 4.470484203946664507e-03
7.642514550113142097e-03 1.062635965300058771e+00 7.493090289682743065e-03
3.664032489200552689e-03 1.046036600874339140e+00 2.954122233938200840e-03
5.246857942963521239e-03 5.360793927251558122e-01 7.948464176364435779e-03
1.055653675060986858e-03 8.600446298326996919e-01 4.421316911243652155e-04
9.473356563542362566e-03 1.238935698957470244e+00 2.420750625500447603e-03
7.374740601704662078e-03 6.147470586728885911e-01 5.055336467177293930e-03
1.652580380664493047e-03 1.015528496426156835e+00 8.338144332150068325e-03
2.490863816138556754e-03 6.844978809107673534e-01 8.817896415618408160e-03
7.884327688337708015e-03 1.040149344112686336e+00 3.371397935197265917e-03
6.696551038905262064e-03 5.592640707692022595e-01 2.251264890573481496e-03
1.912303381018203008e-04 1.487764117313488565e+00 6.860858095324156615e-03
3.482540183106858783e-03 1.321991677326596726e+00 7.185717997164590802e-03
2.824867182749519080e-03 1.216038526843779222e+00 2.151045629980329055e-03
2.921001557900763674e-03 1.295811437334328353e+00 3.183013450603989613e-03
5.263399785720335351e-04 8.441920624349327218e-01 4.452453685162069755e-03
1.715351943940333392e-03 1.423629282568759535e+00 8.117864629439128232e-03
3.008331791183459832e-03 1.466951571169564872e+00 4.276426279376483591e-03
5.322096565394180377e-03 1.343896690041978648e+00 2.931818127573388583e-03
1.544918324545604526e-03 5.162735057175550368e-01 5.984151804879296946e-03
2.625905122095375036e-03 5.158774804371192291e-01 7.402920423038254066e-04
8.345964896769707958e-03 1.289908155777182985e+00 4.152966613750459432e-03
3.497721864749229331e-03 5.769824560372431854e-01 9.004336467614674350e-03
7.329217111626494356e-03 1.006692249469459233e+00 1.878043438833786180e-03
6.345626791420141272e-03 1.465619485168144998e+00 3.434793278943670033e-03
1.481266099564519136e-03 5.624539653380546955e-01 2.864323338815141632e-04
5.052175739729818961e-03 1.389049170717544524e+00 8.857135460475689184e-03
8.058342648085969895e-03 1.068203250106951163e+00 3.858066441697830928e-04
3.811480611760259107e-03 1.445623884051033592e+00 5.133819973796404160e-03
4.630851983090023515e-03 6.106260394789845281e-01 4.292442165101411321e-03
5.560573144056027602e-03 5.263747559407805365e-01 1.393554021517703608e-03
4.191281770428294771e-03 1.321994851769860535e+00 7.404271631188069289e-03
7.693773431061160829e-03 9.236562754660805341e-01 5.382188173984714212e-03
3.793841205666483463e-03 1.111881594183161237e+00 9.804727797516642196e-03
4.304605169702417460e-03 8.395356169854326644e-01 4.119809068323551128e-03
3.392015716063511398e-03 7.252180677537939379e-01 8.446014621568576075e-03
5.625992566397695037e-03 1.416343943609958078e+00 9.088820464022706602e-03
6.647136088081405554e-04 9.149118430311846684e-01 1.210706012736141113e-03
1.149919708033211602e-03 7.777639154609116146e-01 9.153912810983891313e-03
1.584155308456504981e-03 1.394061203908202096e+00 4.862806179115571233e-03
6.515952126134762559e-03 6.800911615424766188e-01 1.647470204910203226e-03
7.495952161509281814e-03 1.474149645745677528e+00 1.134031688708775961e-03
3.570522656404536647e-03 5.983929799383456150e-01 3.338457571744243065e-03
4.707425068471355646e-03 7.067019195540430454e-01 8.100638772811823499e-03
9.377395692523864817e-03 1.380856151582843472e+00 4.031073935962398332e-03
3.255407601368334454e-04 5.675747246613630503e-01 9.420467390997947638e-03
2.359920977987258178e-03 1.108423015551454727e+00 3.876196463636905499e-03
2.054534911462611337e-03 9.644776601350206757e-01 1.592592954756414866e-03
2.977296854774953445e-03 1.426009631565991143e+00 9.814611955848758645e-03
8.496340501345100646e-03 6.415880152479220833e-01 3.459813315553188565e-03
3.980059688806516366e-03 9.478304952837723896e-01 3.549084141720923718e-03
8.634635365172431453e-04 1.150779133804468390e+00 2.056191028748829129e-04
5.182820179287554946e-04 1.143739187782395916e+00 9.623910002076976888e-03
8.198600892035282778e-03 8.872311411602447073e-01 3.564152539761181616e-03
8.550724296080681672e-03 1.198672233588461644e+00 7.761317828835942153e-04
1.060315778993080804e-03 7.905031386195335852e-01 4.443373744085460375e-03
9.760200585244677499e-03 1.295950565146411382e+00 8.471519052417363690e-04
5.966059275940255140e-03 1.085258342964795730e+00 4.770890482616400689e-03
4.564797464917106002e-04 6.434041822187163140e-01 5.972348007586648910e-03
6.618232612137779636e-03 6.174402931330396083e-01 8.061090937246651739e-03
9.635640677873688609e-03 8.606992362320177170e-01 2.730395870602422229e-03
2.986141128319438724e-03 1.489866574728598625e+00 6.948676364393727850e-03
3.317315900412111558e-03 1.424083498260046543e+00 1.315877673125327198e-03
2.598987564324068029e-03 9.248029044972791990e-01 7.416130747679811237e-03
7.492570932373833134e-03 1.282932947430292181e+00 3.297045529400673223e-04
6.738854785421867152e-03 5.041602323560021581e-01 8.030043347132410220e-03
7.478543449538528620e-03 1.280975431389565156e+00 9.145628540016607216e-03
1.947764954679113373e-03 5.883413460490266589e-01 6.529660240768168054e-03
2.402141429753501881e-03 1.498867877114105074e+00 3.440926221637720297e-03
8.015542465564136354e-03 8.618377434944969329e-01 6.705742477658927815e-03
1.692699129649848132e-03 9.958359923127088065e-01 3.508302358816705983e-03
7.379319501016339163e-03 1.011689387846764765e+00 3.709392247477806635e-03
3.738786158036181383e-03 1.062482377833859015e+00 1.607228777513582639e-03
1.798318181718246058e-03 7.779455253324333297e-01 8.298744252665907553e-03
7.924863541056488547e-03 7.472022988612531114e-01 1.562565507706464244e-03
9.293936652066101022e-04 1.073139603528564079e+00 9.307678784682657178e-03
7.962200407169873345e-03 6.595569821380493636e-01 5.997343701501937734e-03
5.167989541635152097e-03 7.206555328251471604e-01 6.848358087261485067e-03
7.369386105402974015e-03 1.202073760640232081e+00 4.683754724302946655e-03
1.480938856635119179e-03 8.353733487864818397e-01 8.523351998525637366e-03
9.126725616641372107e-03 9.711008264487451802e-01 1.448572657366058256e-03
8.987740769415017081e-03 8.858156309552215335e-01 7.124843263447968797e-03
9.532197654232361927e-03 5.622397797398227537e-01 8.000270727275589008e-03
8.587722195021551749e-03 1.478010618493725392e+00 5.538538489166416542e-03
1.633144393793611437e-03 1.097692947939229446e+00 4.632160919771847844e-03
5.420576392848840130e-03 8.005444620662690580e-01 1.754504691484845558e-03
1.983183754493790703e-03 7.686272898325077207e-01 3.132869639466030406e-03
6.070955598055542864e-03 7.179502455382527071e-01 6.506530878656047179e-03
7.762341129106829687e-04 5.710680239885190801e-01 8.993588948385904808e-03
3.612222486452205776e-03 9.118783481509207256e-01 1.471733133587140507e-03
3.658189807115695517e-03 1.308189679848543285e+00 7.577928461318683175e-03
9.399993841265621985e-03 8.114835389551781075e-01 5.283729741912171485e-03
4.186841894143689818e-03 7.624876074570638984e-01 6.319613281666384627e-03
3.899767296221910880e-03 1.191534751062740094e+00 1.280651435784063838e-03
5.951331107595369055e-03 6.684592300587262059e-01 4.783169638564311980e-03
6.739046339408498107e-03 6.345468831802846266e-01 8.189885278944668626e-03
9.696208814524479545e-04 1.201880001092276551e+00 4.427460508966161133e-03
7.356075255400231459e-03 8.891587002682547203e-01 7.109627448658902005e-03
5.000422572749675838e-03 9.728048353542194659e-01 7.421932976572346435e-03
9.651829625925943679e-03 9.935748849269340210e-01 1.877821255981206071e-03
4.862648409746564600e-03 9.019351251134318792e-01 3.439903558235911287e-03
7.213370488978075243e-03 6.516021844299947352e-01 1.539024713108325159e-03
9.239089685075878647e-03 5.567970658582327426e-01 9.126139884675197808e-03
7.470144556768818075e-04 1.334227286952240021e+00 1.112108343878479184e-03
3.203230670426355977e-03 7.225874480799705513e-01 7.892423340701977888e-03
5.733944134420872370e-03 7.310895627463451785e-01 3.783001758082865824e-03
1.042478241752696532e-03 7.847105376965558543e-01 1.018924941287734001e-03
1.152944027306270240e-03 1.395488015415295102e+00 1.531681417903463151e-03
2.232831357001114660e-03 1.133277575405136961e+00 8.056995761634818537e-03
8.468731713081431751e-04 8.858692284672410322e-01 8.681286520914656760e-03
9.405400081123727052e-03 7.973924251783028883e-01 6.325300621351208179e-03
8.631799407248032935e-03 1.310859112785967007e+00 3.540321571220609361e-03
4.837880104456169540e-03 1.136037645269334817e+00 4.091470574115575222e-03
9.365916758872832801e-03 1.257889778332675679e+00 4.064173843987982718e-03
2.995846459232306188e-03 7.670203065247963581e-01 7.864280874788754858e-03
1.776908236141084120e-03 1.176485248378737580e+00 8.331588141070064499e-03
7.556998911121340368e-03 7.102115016259251679e-01 5.006955316519377114e-03
2.426246288927152561e-03 8.623963165164451050e-01 1.130952852795864263e-03
7.861917674051916230e-03 8.375890954138451860e-01 4.201984675938416104e-03
8.783836558167465100e-03 1.343267015565083655e+00 3.329190302806117087e-03
6.980354178415728618e-03 1.030902445825922387e+00 5.436964455354129262e-03
3.327190967277539151e-03 1.360286571163074054e+00 3.284352848952403099e-03
8.802076490365068687e-03 1.485577519225456111e+00 2.284056937379271230e-04
3.387690810011291607e-03 1.147643560220789727e+00 3.665358419506060169e-03
4.230488115315456966e-03 1.216982539850550937e+00 9.179207360755080314e-03
9.800387307386141528e-03 5.391214974540814442e-01 8.734456220989084488e-03
8.750123338464959460e-03 8.621646167844266850e-01 9.341412231122803514e-03
2.413592758173505851e-04 7.810596613292556389e-01 6.789059508338144214e-03
5.947038713604384762e-03 1.404022317406061537e+00 2.502792125239813523e-03
9.543224246889268902e-03 1.483856101162614127e+00 1.341564418393536998e-03
3.942199479990971846e-03 8.331439316078423918e-01 6.125827193577819711e-04
7.396245140004912254e-03 8.791389627765419101e-01 3.535250263561195636e-03
6.311258051228354170e-03 5.146534741200543550e-01 8.626503557991617097e-03
2.745028316583214556e-03 1.264850067265889333e+00 2.343075116973349428e-03
4.248701143180915601e-03 1.132139434214918250e+00 4.929167589219523790e-03
5.775820578556013947e-03 1.072807900753917743e+00 8.465124531084328510e-03
8.482586530708408068e-03 5.931653634551588006e-01 7.317725162233142469e-03
2.051980066763062650e-03 7.270041880510869081e-01 7.969817926291292501e-03
5.094852100462106056e-03 1.069236908356930194e+00 7.161760716877806771e-03
6.997387635967057106e-04 1.177057304857584530e+00 5.417150591948700911e-03
1.219769484585722348e-03 1.131004301286061997e+00 1.944907317136559044e-03
6.630040273233476014e-03 1.034903398612867065e+00 5.720106520277733197e-03
6.098459245568667482e-03 7.363569702447421150e-01 6.228314050008500365e-03
9.825659549555471051e-03 6.925881657149164372e-01 1.938774352651975968e-04
9.371547576212649680e-03 7.858079991392136199e-01 6.955804939012467936e-03
3.062551099729239786e-03 1.357229368884137921e+00 1.233028632313820823e-03
4.576775369988274333e-04 6.908825597390806372e-01 9.720247883742089492e-03
4.186367722043262719e-03 8.359077251800728359e-01 3.869207595517518486e-03
8.559607899126346620e-03 9.718427436528196406e-01 1.130753118535631581e-03
9.639365551314265507e-03 7.917183827850841071e-01 3.072011873247655536e-03
7.398069842373556498e-03 1.321294742201137851e+00 9.028205063209353634e-03
4.945168478691092627e-03 8.300998976919539141e-01 8.532039244570485334e-03
7.040690882156109068e-03 1.444541335465796994e+00 3.259360397868819263e-03
7.615407822343695995e-03 1.026768090631547725e+00 3.920633390420314758e-03
3.794280381568089326e-03 1.148485224671838001e+00 8.017760803116754167e-03
9.921580856616402100e-03 1.252405352354302615e+00 1.109552053506349719e-03
7.559136783236154906e-03 1.308722123467473963e+00 4.127749522304235454e-03
1.791689800585737633e-03 1.470204667518187680e+00 2.261637378862890214e-03
1.862737252497579645e-03 1.366110985391790322e+00 6.134946887294339193e-03
9.912617300775429172e-03 1.202835733920627259e+00 2.290648276195663292e-03
3.336359947524485635e-03 5.759190835207297354e-01 8.952252337811059460e-03
6.896241105026531745e-03 8.719672125341523250e-01 8.835240064888231354e-03
6.925903581502005149e-03 8.575938830433357252e-01 3.855568886864558110e-03
7.373323512674237468e-03 1.049879043420362201e+00 1.551011378967292152e-03
8.294865973839557829e-03 1.283963428476432078e+00 5.626837176239998274e-03
9.408236000954653400e-03 1.118489189081224300e+00 2.737162976259924045e-03
1.484767396411218856e-03 1.059316171982561006e+00 9.855937830742999076e-03
7.587288346477013938e-03 1.129280699975358182e+00 9.508974144287377084e-03
9.158055370855774056e-04 5.964968488155505399e-01 4.298822573840993706e-03
4.680036138823267383e-03 8.571259518412426281e-01 7.564743988380469124e-03
2.168564555588647132e-03 1.158584993856893952e+00 6.219483011999517308e-03
8.850331946837250441e-03 9.469401794986730403e-01 9.660699026763121255e-03
3.002856897868688615e-03 6.608889501514652043e-01 9.818345942113212987e-03
9.941547101796685895e-03 9.048197767719078355e-01 7.477288577399371708e-03
3.555613830999263328e-03 1.078601513195750483e+00 4.019132616861189645e-03
3.988386408033441251e-03 7.360951373630959527e-01 6.799352749680713168e-03
9.434087272086132125e-03 1.428413818056443629e+00 5.822190855320142494e-03
6.211676306532079844e-04 1.244821454572709207e+00 8.861779819793138072e-03
8.524912040738316307e-03 7.992286064837665904e-01 8.414471763535441226e-03
2.166351937772340204e-03 1.055959824321276219e+00 2.562158391102711125e-03
2.329032992947631647e-03 7.463609574529863622e-01 7.056674800044945850e-03
9.214226647677681292e-03 1.233282124125717027e+00 8.867327047842727544e-03
7.606438740044184008e-03 1.211259080268109134e+00 4.582818699914277473e-04
2.416987030225419605e-03 1.425696989557929228e+00 5.015425921749579012e-03
1.589303270423695832e-03 5.841306713702216769e-01 8.822123257579020036e-03
5.005528375755944129e-03 7.816178795205560581e-01 7.468172516269069514e-03
6.368409340371730155e-03 5.017475876666490642e-01 8.740173659820330704e-03
1.469177371235430097e-03 1.144605654886207802e+00 2.310450251789115516e-03
9.927450906322637589e-03 6.058884755451282578e-01 2.831679955111718588e-03
2.920907501524247409e-03 1.220644917312029953e+00 1.381549383835504541e-03
