# κ ℽ g
2.886744661167247369e-03 6.148588893746768404e-03 8.904718363157107519e-03
4.456723273068519293e-03 9.182253299447549685e-03 9.124100455403908599e-03
8.239070816915786133e-03 7.756123259775930985e-03 7.935046978516367179e-04
8.667557631445943489e-03 2.024011760074131711e-03 6.029086354581365478e-03
9.873475046556539486e-03 9.670886426287186172e-03 7.234350762153962840e-03
9.168838874225546456e-03 7.090559872346250542e-03 6.494973859524228940e-03
1.396368607203603849e-03 5.862054982321596684e-03 9.125840760864081455e-03
4.988003558153673855e-03 9.280099521001207875e-04 5.585019836420550970e-03
4.149748560772974909e-03 4.917823247873120453e-03 4.831262841468179220e-03
4.433811135509274116e-03 1.288181477910689326e-03 7.963198847885774936e-03
6.881474509730724047e-03 6.004092662726809131e-03 3.407024826179232482e-03
7.060275838739431611e-03 7.901823880108566848e-04 4.179810501808451512e-03
1.294218469817687116e-03 2.242846599756975691e-04 3.507848494505968768e-03
9.038773345757689787e-03 3.898745319996263330e-03 9.838136893495771224e-03
2.293729874910811761e-03 9.574972031009990753e-03 8.412533463443465712e-03
8.320089779209696029e-03 1.928574625960074963e-03 1.967004264275751951e-03
4.227212958381200945e-03 2.485617084175667599e-03 2.800274408148788804e-03
6.852813894681290124e-03 8.146913248899250587e-03 7.396278375078062413e-03
2.555430505568273038e-03 5.502167072980124196e-03 3.649479021287027440e-03
8.484931734070610965e-03 6.778987248517481107e-03 2.945484484136344245e-03
1.507561605914952904e-03 5.616291171815232866e-03 6.953621826512251976e-03
6.767875579955748809e-03 2.369852322473114167e-03 3.635669303738252225e-03
3.783857678277797922e-03 5.645281942717748740e-03 8.487905290854465962e-03
6.091804983532195933e-03 4.308857522200761070e-03 7.450730952977548463e-03
4.123521393974790943e-03 3.983649725791991308e-03 9.499571287233644912e-03
6.313656696073593035e-04 7.212841291399019715e-03 7.885352702258482255e-03
7.132689119414195762e-03 5.506789282980257931e-03 5.861354037712101714e-03
8.610440116652354897e-03 7.632605803514247965e-03 9.382169352491654887e-03
4.141411042025009565e-03 5.688249024821201774e-03 8.981578359142200832e-03
4.238724121521958432e-03 1.357178896039374055e-04 1.604068360685488581e-03
5.823190209612959592e-03 4.022155940956208264e-03 1.526833245612169339e-04
5.306749401938881845e-03 2.243211797668167792e-03 2.098762693126678992e-03
4.936832699422236646e-03 2.778602979965974929e-03 2.294044765171051378e-03
6.375401769935803639e-03 7.995715043417671395e-04 8.042359179775896002e-04
2.645424925539992689e-03 5.248647934796629375e-03 4.664745135518024409e-03
9.682106267986771014e-03 8.306199304154306779e-04 3.233462820188368926e-03
5.301790521368252192e-03 2.650782381778895788e-03 3.076756869687472581e-03
7.248076132863531806e-03 5.125786384705648645e-03 7.709001723837240845e-04
8.133962941083582379e-03 8.880719807936043181e-03 6.794724185934018432e-03
9.168438929910168291e-04 5.509426759901083458e-03 2.643491327460130175e-03
7.916188897540680017e-03 5.847070433940936354e-03 1.162949329528099396e-03
1.866572153269291942e-03 5.609902964578391930e-03 9.814295281104808491e-03
4.133055540371371843e-03 3.957099471653664421e-03 6.586579685614384018e-04
5.379773317026359178e-03 8.175199967346009899e-03 7.910566055294341106e-03
7.590885188706029442e-03 7.981804196302821550e-03 9.415266046660751911e-03
7.480160654711590952e-03 3.098959014815308791e-03 3.074150383359201041e-03
9.185605661467395947e-03 7.363485156105918465e-03 2.379383130305163466e-03
4.429377249535450430e-03 7.183257368296834186e-03 2.800750860689652649e-03
8.908836848250100207e-03 7.259948195427426421e-03 5.811915298913311601e-03
1.935827132116547727e-03 1.784377342453201832e-03 3.915575968992010027e-03
8.061007819880948097e-03 6.602393316182448950e-03 8.718955679399812905e-03
4.082520607326436610e-03 5.616620595501895311e-03 8.930930306978487887e-03
9.370777846350186388e-03 4.405762856005411218e-03 7.886192502085857467e-03
9.707877867203966796e-03 3.881058508088698449e-03 3.374910759777850506e-03
7.219465293346140344e-03 7.198576489834264229e-03 7.858484627019390184e-03
2.274278368971243986e-03 7.129498864506494775e-03 1.776133972263948006e-03
2.600287224892824586e-03 7.692491405643617740e-03 3.935704085650271536e-03
4.031129636717333854e-03 2.363503664706037479e-03 1.937578183735594360e-03
9.016140096978094570e-03 3.565788438881494805e-03 3.785625042271621027e-03
6.639577984566326710e-03 8.603303704990841391e-03 2.734138769303278305e-03
7.618902489737879903e-03 1.872644752699961952e-03 5.213440109987105969e-03
6.032950524966355574e-03 6.648443415765485816e-03 5.089560882454295969e-04
5.324578177826968378e-03 1.051017391642560623e-03 1.387026214126400392e-03
4.801789858149311911e-03 3.967751010087875244e-03 2.119972768378525219e-03
6.935855032416007697e-03 9.990971280950387487e-03 4.572820016709817567e-03
6.844316361752770562e-04 3.611717997643824288e-03 9.511880301965962986e-03
6.215691261769208491e-03 9.142682444286261492e-03 6.451521367850097596e-03
8.478125509971987800e-03 2.398980395471826937e-04 7.171572167056041065e-03
2.344007997151449033e-03 8.900258147179040957e-03 7.949695390842342543e-03
9.349113513740094777e-03 5.780189013628619747e-03 1.474015520224845801e-03
9.219854115666111655e-03 7.825462785257445916e-03 8.055192097053690686e-03
7.062198941124253615e-03 3.516172202181272292e-03 3.101156341303821888e-03
9.834123113449486087e-03 5.332739823498075689e-03 6.743672465372453281e-03
1.513450450651506298e-03 2.501085891405311658e-03 5.461978091348071614e-03
6.073207805667860289e-03 2.811823569137744932e-03 9.213650079894285944e-03
1.052062021312204047e-03 5.012275387762998857e-03 6.857032474333419649e-03
5.707718009186259038e-03 8.497706840827505548e-03 5.343595330477379432e-03
8.410046375827148063e-03 2.717474215763280177e-04 2.137559944723970307e-03
9.334229979132611238e-03 1.395655435690923213e-03 8.396930570817117898e-03
8.018342003151303354e-03 6.856834863392596152e-03 9.762002694633295855e-03
2.359678647702276831e-03 1.633016886562629671e-03 7.817937318300459404e-03
1.979789879212798948e-03 5.050540588132604314e-03 7.249491578834545667e-03
7.491765851388586424e-04 5.232022256971196944e-04 7.814929419342900654e-03
7.566744382849445102e-03 6.542188604356216977e-03 3.189237984679352093e-03
7.093318923706538708e-03 8.181017147765340392e-03 6.290298867339099570e-03
8.677092993213971969e-03 5.768759106763771474e-03 1.032204490133329213e-03
6.649118463153369692e-03 9.137720220906662971e-03 1.947671399665671429e-03
1.534132280449944038e-04 8.312954992682839578e-03 2.774790505167380218e-03
4.801860524464771768e-03 9.724155315431377150e-03 5.366301713268200116e-03
9.621639818143887246e-03 8.843238791033072171e-03 1.687306938406686737e-03
8.724911849699590327e-03 1.996730381725707196e-04 4.288831610127876500e-04
6.715718474824748825e-03 2.661245426333072161e-03 6.368295958886707395e-03
3.543643179009186347e-03 8.334653723694254723e-03 9.726486739495037587e-03
9.167109732817738457e-03 1.125718799076737449e-03 8.072839572752029888e-03
1.760007357878411866e-03 9.772162999947564890e-03 1.041070143498621682e-03
5.374738724668193940e-03 7.080256798735280223e-03 3.182095989675382680e-03
7.806700963237776618e-03 2.563964564396041361e-03 1.834260049982807273e-03
5.170092608714317930e-04 3.568262251261936167e-03 6.791513018586454314e-03
3.271222913710221045e-03 1.115748171151305487e-04 3.764962187166816503e-03
6.180939875372137935e-04 9.444488650922340349e-04 3.002150005618206725e-03
2.539295482111465340e-03 1.101665321871162688e-03 8.385329998026819567e-03
9.379138879880351276e-03 3.519819865366090946e-04 3.537026636805106015e-03
7.299640944813288838e-03 7.765824410695404065e-03 8.330838058576293254e-03
9.332357524831413897e-03 9.105433436291918842e-03 9.962529945440680088e-03
6.715461656980503680e-03 1.455670929425393906e-03 3.064795930363977631e-03
7.354321449242012115e-03 9.223881573851547624e-03 5.060322064791056111e-03
8.366800651503745676e-03 2.101952548918534572e-03 8.650909818026780024e-03
3.104104880432432580e-03 5.749053348506895714e-03 7.869457715011195925e-03
6.703445936397176529e-03 5.031316060188280662e-03 7.206424944282775573e-03
8.311576256176792660e-03 1.412343679443295611e-03 9.344379144564707307e-03
2.603859205069409405e-03 1.887502038249211627e-03 6.571190068495891441e-03
6.367378058563672935e-03 4.089768176215852376e-03 5.966403177259198103e-03
5.189446675485419672e-03 8.724554821958562661e-03 3.672247985070121404e-03
4.162850004861767296e-03 5.926812171867422256e-03 2.604475814810028669e-03
3.082945286969180753e-03 2.995467319941230548e-03 7.007573659354369294e-03
3.660074014967446693e-03 5.620520093019318320e-03 4.223545555896572254e-03
7.455244908364515311e-03 6.397530162240163375e-03 4.311517698341700393e-03
7.786165612267417595e-03 2.800722720193569992e-03 6.079887736927852906e-03
8.913232943166813846e-03 5.063405066134629880e-03 8.139461863312194914e-03
7.206459456846842169e-04 4.340783031976184689e-03 3.721470049316654653e-03
9.777752923754528397e-03 1.686852895772274685e-03 3.244414666893617087e-04
9.117725964161212809e-03 5.965153440380866270e-03 2.395357704380152164e-03
2.440537802185094828e-03 7.175459818431336942e-03 7.368022386189973343e-03
2.169028004145456476e-03 4.175555282737304121e-03 4.744707273423389750e-03
2.915576223016289482e-03 8.002657286564091726e-03 1.802029472332959117e-03
7.708395848180544727e-03 8.415033683126881383e-04 1.215345827105250662e-03
1.025845884820171614e-03 7.291096162089050030e-03 8.288418635507072835e-03
5.503757090642807893e-04 6.472678157611234766e-03 8.664503260714704431e-04
1.076477832211427755e-03 1.105363488342421888e-03 5.640133980568623560e-04
6.406512692157666743e-03 9.125520594353188006e-03 8.249535730088634628e-04
2.125727644821969256e-03 1.322976322428497109e-03 9.053549959844734221e-03
9.410176254046151434e-03 9.874318715907453095e-03 8.774693772176213671e-03
8.141637465886513575e-03 7.891582803083260116e-04 2.376200133574886582e-03
1.891626693469858345e-03 8.726615659722793822e-03 7.386881750860106385e-03
2.584165042076064667e-03 2.679492751153115301e-03 5.457339573850445748e-03
8.245289410572686356e-03 4.087108726393720234e-03 9.002562561525992782e-03
4.664117796799579184e-03 2.406979897425104344e-03 3.401257330407960952e-03
6.570137619131373972e-03 9.028541332600501998e-03 5.807524856649384781e-03
9.627051424191412216e-03 8.500655367440781984e-03 1.597055143049034643e-03
1.299562096139148925e-03 3.881717997147305938e-03 2.899391450567311186e-03
6.716678269902692441e-03 9.682035814636873877e-03 3.646216540743153680e-03
8.529186593558444815e-03 1.567332577932228823e-03 2.506842140515939173e-03
4.216066264875795860e-03 9.338894660963135280e-03 9.803398991305839125e-03
1.327844020022822058e-04 6.543610529185149745e-03 6.423980078998926466e-03
9.751130539818280568e-03 1.562055976188333421e-03 6.738048415823368748e-03
4.941768772851524126e-03 5.879536520496520327e-03 1.869155359872508694e-03
6.482475978933860752e-03 6.632468751437517766e-04 4.819021786261533033e-03
5.192620775868611767e-03 9.232960967203638486e-03 3.843710147905855280e-04
8.327480395476788422e-03 4.422086152668971634e-03 5.057854849700744310e-03
7.814888002481874818e-03 4.669382527133876179e-03 7.707604146144951887e-04
3.170152957199432429e-03 8.092036978669236297e-03 8.243382326960365519e-03
4.027877087372147731e-03 4.913475072718239897e-03 3.910963892148757587e-03
2.082416560792847726e-04 4.072633001478985319e-03 8.677847803598042961e-03
8.429970497390483139e-03 7.966161753330277748e-03 6.548685629698317197e-03
6.183565944970074654e-03 6.309061762807720124e-03 9.417384604472412227e-03
4.530663323134713309e-03 5.497100261814574784e-03 8.399474024813051876e-04
1.778664663195797437e-03 9.614104852230270781e-03 3.791357468004801987e-03
3.788118663162916007e-04 5.424537641444644037e-03 7.202041446713935112e-03
4.253376126459726056e-03 7.890562672129695920e-03 4.058071534006390331e-04
1.976790934191101183e-03 9.043475817447068840e-03 5.571850258880382996e-03
4.754947616312602335e-03 4.476215845333668918e-03 6.565663910961077633e-03
9.152075226722842724e-03 9.766585030361714381e-03 9.731449591840678551e-03
8.427902126091197516e-03 5.927002840321977592e-03 6.744902874919164780e-04
5.420600390192913814e-03 9.020058007546310000e-03 1.321628954137702696e-03
5.032179058795125358e-03 2.368666918418619975e-03 1.439735735718533334e-03
1.846136555435849615e-03 1.876967323015308079e-03 6.863891396277950994e-03
1.515654434319982499e-03 4.607116431812548901e-03 2.429985909213121416e-03
2.678157234983180287e-04 4.525131736430714965e-03 8.358095545270416774e-03
8.315298178825756767e-03 5.609537034989741299e-04 2.911137990192626951e-03
7.763776142591874950e-03 7.919408530408456048e-03 4.452595324788369106e-03
5.853119378124334304e-03 3.546499410640470136e-04 9.223820460405091418e-03
7.102026998478678209e-03 5.693362476358877246e-03 6.280782563952146645e-03
5.901020762991422523e-03 7.229978882197014844e-03 4.104878797211958946e-03
4.222630920712700311e-03 9.721805661284886255e-03 4.137811124911631305e-03
5.740329553964985607e-03 6.629847020883694424e-03 1.196631581334650640e-03
5.333090025381110807e-03 7.019417900095786984e-03 2.210546214034317912e-03
5.700108140030604037e-03 9.468805966302659693e-03 8.822426718282965624e-03
9.369266833116099771e-03 8.814781182973459783e-04 5.202625866563777984e-03
9.455870929248155754e-03 8.212124310172140909e-03 9.947504113715775753e-03
4.296027725485906598e-03 7.111236987420522029e-03 1.070868998889285516e-03
5.157260812341051513e-03 4.359604456626436746e-03 7.095438535039171740e-03
3.236179081624501047e-03 6.533995060569544079e-03 4.917677570187926027e-03
5.037559321492757376e-03 3.923600591311709844e-03 6.838449464830765809e-03
4.034043185331916874e-04 2.216303611598786569e-03 8.479014881601330128e-03
9.486235499047679029e-03 5.212691665515870043e-03 9.173810288077720657e-03
7.673784937883736286e-03 5.163142952656241992e-03 1.773287849042390991e-03
9.195170660899986553e-03 1.868089762165248743e-03 5.414836448910238971e-03
6.443717401309455133e-03 5.767820060787842533e-03 8.222135108664983469e-03
4.780704428394222209e-03 8.813156798706606870e-03 9.295007580523758500e-03
4.767637800662973338e-03 8.675329585031359148e-03 5.121194672672456719e-03
9.361774742102462604e-03 2.708522826827350610e-03 6.078982494478244077e-03
5.726013818194305993e-03 7.798886390150141026e-03 3.315813402921113386e-04
2.093451615043512293e-04 7.938129364968328494e-03 1.168247262749263181e-03
4.844189575022111137e-03 7.381749924020202316e-04 3.711778679360493854e-03
5.972961335263804288e-03 7.923704259443199727e-03 8.711357747211941061e-03
1.241316177147425647e-04 6.169961970155010862e-03 8.164750865016097078e-03
8.980727459745782223e-03 7.606612022020231567e-03 3.527632497784681694e-03
8.975855544476329939e-03 5.309092341420945833e-04 9.766197864764474337e-03
5.123748367640965432e-03 1.695442954225888973e-03 6.708156955999494686e-03
1.151883959892430328e-03 2.863375670144532349e-03 3.137376250911288588e-03
5.955799888175917697e-03 9.188703943563168025e-03 1.041456919135914146e-03
8.723759059286130893e-03 1.587648016145613806e-03 5.906422922635933513e-03
2.930903262757974127e-03 9.017110857282116879e-03 1.394097251079763546e-04
9.677309651887048073e-03 9.802634223306032693e-03 1.986046006540744067e-03
9.978956558967043422e-03 2.841627106432879977e-04 7.872729008979100634e-03
4.541582852132970151e-04 6.487426531223065666e-03 2.894180031229942780e-03
3.843772168138808072e-03 7.083244238082073846e-03 2.355869118369680829e-03
1.608138226811836298e-03 2.615031561893011152e-03 7.446618497443408414e-04
7.060171701964530408e-03 6.773428438278662235e-03 6.221300205676454087e-03
3.374125386776755109e-03 8.347355107724174078e-03 9.448085553188016392e-03
2.111523515395172853e-03 8.545213712343792747e-03 1.245615300861414062e-04
9.340005478718594462e-03 3.203176463425470052e-04 1.635978863465655702e-03
3.113912564621655350e-03 8.787828748361370618e-04 9.053959214182430567e-04
3.902247249057090236e-03 3.004733282455810468e-04 4.221805284306772051e-03
2.280243240978751650e-03 3.311394023524491005e-03 7.085916340243819493e-03
9.158801047113975316e-03 2.435278218583732199e-03 1.703120312139919188e-03
6.704047995146560947e-03 8.192376072573611528e-03 1.797888628090097817e-03
8.789427153992944528e-04 2.857878643742782065e-03 8.085617295609973804e-03
6.418718132506153959e-03 3.312095006751955908e-03 6.501454976246393014e-03
8.722946985472665796e-03 9.249070884967004053e-03 9.271572715875668266e-03
5.921238449128629795e-03 6.975306757712297981e-03 8.584096552268336358e-03
9.380659446101568405e-03 2.987309567846723694e-03 5.891299097084185324e-03
9.840967504394310117e-03 4.969672269044362808e-03 8.554664507800594994e-03
4.863333917871742219e-03 1.062017357330062193e-03 8.979022036829967593e-03
4.281537964858954208e-03 6.881575477632495205e-03 1.649230018243580268e-03
5.035676034300265967e-03 1.092305908325561480e-03 5.862368521441111389e-03
8.432822767871389277e-03 7.530332420574456162e-03 8.145512455484131900e-03
8.373638189672917218e-03 8.707550561627695404e-03 3.121764416828197355e-03
4.491688956362482020e-03 6.273429502904319388e-03 8.917560722801146783e-03
2.993116841259802798e-03 4.082865282890030603e-03 3.716509818505874408e-03
7.860278687588055993e-03 2.372592406307331286e-03 4.889198555503669087e-03
2.049709295483860723e-03 1.184960355000174532e-03 7.051932634372018796e-03
5.755707481356412726e-03 7.715699040343568238e-03 9.801520775679493924e-03
4.438456757175574321e-03 2.626027699445205275e-03 3.495301896442847608e-03
6.361054553311642698e-03 5.362915905949449356e-03 3.718728826902394351e-03
2.398709135684552740e-03 5.042891866764674658e-03 4.288576197446012338e-03
2.299362163979131596e-03 5.111179158547365757e-03 6.438299829825994136e-03
1.828873970470176399e-03 9.041538607397554134e-03 9.216376416287868842e-03
4.831969759072834297e-03 3.573812945599650660e-03 9.721203604804844536e-03
2.428748236397580435e-03 7.005973045539636707e-03 5.267220791700017585e-03
9.346651794514557535e-03 2.864979586090771538e-03 6.502901973443095396e-03
8.910064463145508581e-03 1.389676339767386814e-03 5.331919232017883273e-03
1.849664559586628333e-03 8.518679130241886208e-03 6.875793183433879033e-03
1.423946313444837946e-03 8.349938611513145134e-03 1.710235543722808151e-03
8.845806970605623112e-03 2.191099082758956977e-03 2.512137624989720791e-03
5.686292256536979069e-03 9.318699673172659709e-03 7.453788826885040944e-04
3.679754373324205675e-03 6.137397151965335446e-03 8.641960757045473798e-03
3.758903155650721115e-03 3.259363267426223457e-03 1.221415021754738853e-03
9.785181561527663344e-03 7.152699700019472936e-04 2.647149029142005332e-03
6.060531780637220308e-04 4.328534840153995186e-03 9.474502806728861545e-04
2.059696855666904268e-03 5.633944670963147126e-03 5.629081562483512213e-03
1.335763389141925942e-03 1.604003954982957626e-03 6.295795883408710414e-04
8.209043475621720029e-03 4.513654911384718318e-03 8.265965117628826936e-03
7.111180780464819873e-04 8.159010441267889810e-03 8.036508319715232954e-03
3.972638040312784051e-03 3.107609224877848873e-03 8.268290337490206976e-03
9.315687601338729692e-04 9.476650844898699272e-03 6.321281563475594084e-03
4.872492597241668416e-03 7.654162988882225183e-03 3.465733425561850437e-03
5.652499004161940822e-03 5.774744294131136171e-03 2.635197681031661767e-03
5.356815804786591549e-03 5.773118813971443893e-03 5.560483250019791941e-03
9.659226940212680204e-03 4.664693787784043866e-03 9.452580363603141009e-03
3.072680951134183075e-04 9.981050308562396112e-03 3.635066590678956433e-03
1.369007460680204480e-03 5.949548369437991299e-03 1.387483453866850472e-03
3.588111784115133231e-03 2.905809965832972710e-03 8.872019777077080937e-04
3.964332368191700318e-03 2.980487130561155617e-03 9.239282964592646780e-03
2.764422143382419105e-03 2.454648704512950069e-04 6.580037158654935062e-03
5.816381530555876818e-03 5.841379837703697050e-03 1.032313650037166219e-03
4.195848895873058315e-03 6.875716638193109936e-03 5.502015722952573532e-03
5.828130718248025234e-03 4.985233114490873751e-03 6.911281212378428233e-03
1.339675910876478217e-03 8.475206564499029871e-03 3.352334840457309433e-03
3.999599016367636796e-03 6.677936511275362960e-03 3.534665560920842095e-03
8.821047955425646847e-03 5.062919347514389587e-03 3.496929574900288148e-03
5.733445379578928393e-03 5.620503890822895268e-03 7.545487474024298140e-03
4.439251944890149591e-03 7.282890425954798973e-04 8.793689312033000499e-03
6.942889367555560472e-03 9.741653027173941340e-03 5.837200004470493274e-03
7.570229677580367182e-03 1.998479496567680258e-03 6.297822701910169539e-03
8.459603038910837661e-03 1.141420954668306625e-03 7.754327155397569039e-03
3.085761652733978646e-03 3.781987779903582363e-03 3.204587566007993139e-03
1.847569128278650583e-03 5.541707013663431380e-03 8.017958872214103402e-03
4.917153122100529836e-03 3.456854239415222112e-03 6.782628673270236185e-03
3.037675722562370277e-03 9.495438546829449919e-03 1.311880884921669656e-03
9.430233777517102456e-03 6.261441355978448510e-03 9.152547649130047050e-03
4.556158666556940108e-03 2.435121066108801536e-04 5.499704626113046183e-03
4.735652439726248386e-03 9.089859531129966877e-03 6.561671942502836884e-03
4.187195112724805511e-03 4.957209199204397516e-03 9.518218189878129010e-03
8.765140352936125895e-03 1.205103606605136251e-03 6.683218017222636829e-03
4.409073627077169169e-03 4.794903258172120500e-03 5.738667552859377449e-03
6.099262584972412783e-03 5.299239443963313888e-03 2.831221939166126897e-03
2.385077967714614808e-03 5.022099590527358270e-03 8.677051255831818482e-04
3.485626692898908846e-04 3.139773854076222288e-03 8.401696753678095791e-03
4.224101077871399504e-03 9.903559343377213095e-03 8.115466608767879855e-03
3.074245411250682461e-04 1.300373390460756243e-03 6.210488527814003561e-03
5.580452998053033733e-04 2.201449931509029487e-03 1.014922847098648087e-03
8.058767571839379334e-03 6.921331241149830324e-03 9.977432706119310213e-03
3.058114600273957942e-03 9.416340045665980152e-03 4.449264324674851107e-04
2.435925944242744567e-03 1.375511931131484684e-03 7.977995418293271426e-03
7.330195056413151347e-03 2.404193324245288386e-03 3.379883730246704011e-03
6.437528121661509513e-03 4.562711603710007009e-03 6.487901928580699223e-03
7.312190183640367115e-04 1.911937667362675376e-03 1.155149792309492600e-03
6.337038452241899877e-03 9.834474877337044327e-03 8.293316803682030877e-03
6.072094054737738750e-03 3.644443538253901767e-03 2.628132701251121445e-03
2.356619544658472738e-03 3.674029489239301945e-03 7.721025596722427831e-03
7.879233235158345297e-03 7.285616344618584504e-03 4.470596590422894027e-03
7.435154116008659518e-04 1.312250105287033480e-03 1.260490393541656255e-03
7.883034183963156041e-04 7.236158649871701071e-03 1.802031131734416506e-03
1.384500412233498302e-03 1.675325629451804126e-03 7.542856781633953435e-03
2.719010287448930113e-03 3.838406825537063558e-03 8.058389865022285575e-03
1.818111388905226024e-03 2.881443231495718019e-03 7.409567341888862423e-03
9.319644381263630234e-03 7.554105542857621029e-03 1.851242509769364863e-03
1.029674679263555947e-03 5.147974332020759883e-04 3.107706670596976396e-03
1.255113486774423696e-03 2.729605916813296687e-03 7.304471011587742799e-03
9.054792860791707754e-03 8.441901364157048185e-03 5.730725766257866935e-03
4.558336068925306073e-03 2.857697745745914428e-03 6.218506412754060478e-03
2.457103271987974222e-03 8.589466033987499909e-04 1.863593151646423694e-03
9.999302050556345411e-03 7.156415037571955268e-03 8.475661090003078560e-03
4.476970777179674170e-03 5.487829502487786247e-03 2.358745728086527032e-03
6.394165360356915580e-03 6.121098545896650096e-03 7.459819515216836554e-03
1.496574842234010480e-03 6.448085139885205083e-03 2.384267440628369972e-03
8.361338856271932976e-03 9.533612577903678373e-03 4.346905293443871499e-03
3.504090177718722186e-03 9.378812924234250156e-03 2.966795236168643171e-03
2.223588668567917474e-03 1.481093320873258685e-03 8.275651820250855273e-03
5.018032161904934299e-03 4.145237714384195429e-03 1.968812309726259303e-03
6.626651503189204609e-03 3.441949578167459358e-03 3.577645154352000756e-03
6.576096825772267430e-03 7.893888754448147999e-03 6.836496927260208786e-03
1.825004273215682146e-03 8.164883863417887050e-03 7.128962568167795770e-03
4.472026138887581380e-04 7.787263501028618765e-03 1.807792884557367255e-04
1.136158873620139297e-03 8.064403940819671671e-03 7.242414360801782518e-03
2.519705300423317855e-03 4.964970840640130613e-04 4.271992625703636319e-04
9.634525428746012338e-03 5.134901366748089238e-03 2.298055929081254008e-03
4.077320829845755426e-04 3.775611064895508136e-03 6.909097721361668644e-03
7.204566050565031250e-03 6.817883115486865139e-03 9.971728108714217331e-03
9.200045315719962771e-03 5.853691012471807500e-04 4.798497270438442132e-03
4.021786491129014478e-03 7.075401968339842165e-04 5.005502339286506223e-03
5.334218160514124507e-03 9.771956225310593144e-03 4.968182439510590055e-03
3.065519166175382539e-03 7.505910851458897498e-03 6.691487857349323783e-03
3.299947472574767636e-03 2.265784604181158082e-03 5.149735904976615250e-03
7.311227012445520312e-03 4.809931013493575977e-03 5.828020259740080734e-03
2.946225091237745781e-04 2.399969381090398882e-03 7.651568723942631621e-03
6.051262324345515684e-03 1.309691575082623863e-03 3.042724000708031413e-03
3.999640791643862062e-03 5.034599946643038108e-03 4.987866204867974669e-03
9.912676371022988847e-03 8.430993194967036780e-03 1.737211671415706026e-03
9.988390229011693058e-03 1.018645981154226322e-03 5.912554946268041775e-03
7.402709976179189071e-03 5.092993580080037476e-03 7.186909262989470484e-03
5.205993352737676647e-03 6.921590004596142078e-03 7.663665248930919341e-03
6.759545890169213131e-03 1.767928889321782005e-03 3.732066842181017662e-03
2.932187858675510198e-03 4.679054761354591550e-03 4.109017191970365350e-03
3.382971878771201448e-03 3.279466522214323412e-03 6.347490457011426002e-03
9.678074543109978917e-03 9.477097888743981485e-03 6.120246605860038547e-03
6.820502514578931537e-03 7.063494103608437824e-03 5.125580730069625654e-03
9.109344310095163211e-03 6.175314381521228128e-03 3.027377150717445835e-03
1.655695338955050005e-03 2.746289880114010599e-03 2.383143060319080787e-03
6.662581981089535019e-03 7.141933490984925074e-03 6.619800389861577386e-03
6.712756035712736866e-03 7.143481509418926232e-04 2.891097320760913081e-03
9.052770714353017625e-03 4.052909900652628371e-03 9.171422699798266465e-03
3.029093764585425851e-03 4.537319460615762273e-03 8.637213887278455057e-03
5.510410376323339118e-03 7.366236429404389614e-03 9.061986906926111640e-03
3.862831564529057345e-03 1.737499969584904540e-03 7.971859812060767348e-04
4.502382346089957126e-03 9.625268731531909025e-03 3.771521099456118156e-03
6.607228369820406649e-03 3.626742143895516344e-04 6.666200933169466776e-03
2.597182732002698436e-03 8.924699257061040336e-03 1.308170001698727956e-03
1.904160282907676246e-03 1.399348938487094589e-03 5.571662524122579334e-03
2.200026152401730883e-03 4.115634762702250274e-03 1.343265335603314190e-03
7.313567052168639185e-03 7.597078365638875244e-03 5.526420941830895162e-03
7.119309604525118212e-03 2.351685208901312975e-03 2.665020801838256966e-03
9.382624907824045971e-03 1.585679059080563136e-03 4.677938188071869251e-03
5.761317171956095370e-03 3.052806865378518766e-03 8.607266071506237265e-03
5.244710662659771323e-03 1.089920932593643668e-03 4.907088073413663591e-03
3.108212671192075397e-03 1.636404953864940750e-03 9.981683935883195469e-03
4.986671931621713613e-03 4.532111113576950054e-03 2.831497080822179772e-03
3.928996512489827189e-03 7.350348020964047810e-03 3.338780947374993952e-03
2.516375174923326640e-03 1.722392009622336672e-03 7.229640284880543485e-03
6.665029470995107765e-03 8.154650099174768491e-03 5.755277648673656071e-03
3.956790267584915990e-03 7.565785976197134197e-04 6.494207794880067254e-03
9.188576309944865295e-03 1.916396141902373864e-03 8.484664853018597866e-03
6.709514732495766055e-03 4.497687694192694860e-03 2.159100975684006846e-03
8.920396980896408076e-03 5.975578592644258591e-04 9.465891420079294849e-03
4.689767125188233979e-03 8.552394976062438828e-03 7.616070459908962434e-03
4.113962300665691650e-03 4.151487148983412992e-03 8.519100743665896161e-03
2.829908938239205848e-03 4.097830393776426619e-03 3.224818988234187146e-03
5.085318535909311849e-03 6.534860748630483968e-03 7.257033384866763649e-04
6.115217986954915412e-03 2.679538185504527076e-03 8.111808903184844488e-03
8.098961335384142340e-03 8.138887779226828059e-03 9.507828283555936830e-03
2.645886708563152234e-03 4.409949886867635567e-03 1.248058531719062466e-03
6.433120770925871389e-03 4.017708986838665515e-04 8.023239494574112285e-03
5.223720548537727666e-03 6.234571339338131762e-03 5.283576146644693682e-03
1.738074570935998933e-04 7.851670857293368069e-03 6.166938863431050896e-03
1.264815674261696686e-03 9.118982124788148000e-03 3.575410419034454491e-03
1.761354855170947642e-03 8.148159825342572368e-03 3.596960371887693124e-03
6.172708495835577298e-03 3.454320263237050954e-03 2.867517203852151721e-03
