# κ ΔE g
8.527626523430297326e-03 8.216003462810560487e-01 4.460944241661836049e-03
6.927071765814464717e-03 7.680283320840715078e-01 5.455616666861774940e-03
4.333444555469603463e-04 7.923111679621566150e-01 7.895765594160478532e-03
9.786646023234956901e-03 7.416543490330871347e-01 2.313923761927931945e-04
6.289545219086153417e-03 1.283210048227860112e+00 1.746895164088309391e-03
2.989286451884490183e-03 1.392552565803910403e+00 4.670643454576747268e-03
9.749632759950463065e-03 9.706868780927357943e-01 8.366062737156537699e-03
7.777549125804337354e-03 8.906490284127211998e-01 8.229654650558885717e-03
7.129113346643588256e-03 1.256329817434761020e+00 2.355089102584267350e-03
4.554072672481493389e-03 1.287701111524895303e+00 6.291923571852899716e-03
6.564759262413464094e-03 9.264929291535063394e-01 4.859235055356779000e-03
8.389683695973549835e-03 5.292941611836763371e-01 7.301124174819364696e-03
3.281003405229025250e-04 1.147288348995298080e+00 1.935279535434345985e-03
5.450878365329389283e-03 1.054276602207197655e+00 8.114679958021531539e-03
4.626509089735649470e-03 1.035909082704548512e+00 7.691787868987449983e-03
8.773494360046794199e-03 1.445175323489835462e+00 1.282813534567903233e-03
4.107722178178856934e-04 1.362554397061882749e+00 3.703464733877422001e-03
7.630399781245043216e-04 5.687166032171157015e-01 8.282046716733373545e-03
3.338655756144429023e-03 1.460113846461974951e+00 3.832386986622855697e-04
3.606046252834306347e-03 1.468335724798271791e+00 5.307413396507639630e-03
7.107348331775065198e-03 1.415187654591222977e+00 3.784582564515239986e-03
2.995842606792958190e-03 9.042377705470930893e-01 4.932599626704124544e-03
7.922930242949917032e-03 9.688172668552693656e-01 8.590265528183751650e-03
8.901040350582154273e-03 5.598485589948853924e-01 2.536722419472324432e-03
8.923805760173750268e-03 8.795856505785424329e-01 2.456797924245510134e-03
9.003701788824846827e-03 1.214165979585893007e+00 5.116385767289224548e-03
2.251263972068709906e-04 1.031375274246067120e+00 4.169940909261793047e-03
2.828714592760875075e-03 1.256409498592509166e+00 8.968246300149394085e-03
2.126820095799433676e-03 6.419888570826879359e-01 7.444602844338641355e-03
9.600876505064267694e-03 7.500563916664774178e-01 3.784873933070880339e-03
6.532942963658717843e-03 9.273811834278885557e-01 2.177294624504501688e-03
8.217570497427790360e-03 1.186095998112658201e+00 1.343613086588575948e-03
8.966242717752823457e-03 1.053598241338947528e+00 1.783183158274838365e-03
4.406023684367874234e-03 6.672686561757926738e-01 6.067933115407940330e-03
5.757309079145194256e-03 1.214457062314824531e+00 4.398668745815566099e-03
6.474244706508867561e-03 1.190658494797963485e+00 4.686599728068014357e-03
6.590601972241181411e-03 9.800920311696074139e-01 3.727638362902171553e-03
2.858556184917822752e-03 1.407937966409579911e+00 2.102359134826919853e-03
2.160231236349537034e-03 1.380055331214627312e+00 6.519500945080422896e-03
2.219233828989661348e-03 1.041909962842344495e+00 4.797154201503871403e-03
4.137903122427155286e-03 6.676729007163554330e-01 5.914472930949974706e-03
9.744049227258655757e-03 8.378085835036699347e-01 2.915498777275644764e-03
5.758275213754378979e-03 1.002627200975625410e+00 2.828474217753740912e-03
1.542386763859570839e-03 9.408191499426141746e-01 5.629671010070737801e-03
3.161122049514293424e-03 1.134253014470156362e+00 6.320834400193527623e-03
8.587154479339149590e-03 6.539644063845838629e-01 6.082708544044240252e-03
6.336078714182033153e-03 7.439547943280392373e-01 6.653369936584175789e-03
1.809268771226788864e-04 1.337770196171745418e+00 9.306447676550968703e-03
1.625952359946623025e-03 8.693490841049480444e-01 2.354119414719100752e-04
1.068464359658774640e-03 1.281970928732769854e+00 4.712746290831682817e-03
9.860511278751449629e-03 6.659425132054318519e-01 3.794514319297463169e-03
7.222856662233105747e-03 1.313269611352006372e+00 6.062561696636778810e-03
5.086491749268327346e-03 7.032352404999998585e-01 6.452402981808411792e-04
7.235837374119291274e-03 7.449602425370648318e-01 7.706551310942858987e-03
6.117430566064352600e-03 1.440706924898049746e+00 2.191007654996360125e-03
8.826505408915446757e-04 1.188902930629977206e+00 8.448002225663008707e-03
9.218070869469895470e-03 5.997023664663281295e-01 5.711027408932412702e-03
1.482614819721831800e-03 8.452181066917561214e-01 8.176487900939213502e-03
8.481268534924042701e-03 5.450053847787181827e-01 7.548273309885104865e-03
1.394124189615989851e-03 5.977604142085619632e-01 9.993028226246869483e-03
6.474581826791738458e-03 1.368318996624974471e+00 2.564314530975999110e-03
5.183290475948540465e-04 1.028361343635081582e+00 4.913774896240656435e-03
3.398309955908714562e-03 5.298283523869451450e-01 7.428809893244888406e-03
7.808058146671964170e-03 8.171997706476858969e-01 1.663446541797323651e-03
1.100091980402550249e-03 9.471258277942050663e-01 8.601589536105897285e-03
2.880480029763099036e-03 5.881240478084157619e-01 7.330883238004329630e-03
1.511191352222867029e-03 8.354861106210654809e-01 7.494034226007693575e-03
1.232099109641241136e-03 1.352721323701201905e+00 3.367691225991612490e-03
9.627329710788062531e-03 6.524484556765813847e-01 3.536366887852251777e-03
3.535063304895216894e-03 5.817890973997940085e-01 3.992454111398672720e-03
8.641030143525576038e-03 1.243455782284903943e+00 2.209442714251995919e-03
1.916303752287487356e-03 7.579969548796893219e-01 2.982091462647259560e-03
9.182368996373561562e-03 9.417205395538014168e-01 4.549029824076279878e-03
5.623191927621205150e-03 1.053747499411349819e+00 4.960652633490823457e-03
9.092111401126297052e-03 9.068198341426538800e-01 8.750012903083914662e-03
2.457775045656372497e-03 7.460235371172212471e-01 7.540068994760027853e-04
3.714052249677180211e-03 5.760755528552242710e-01 9.964562284177526721e-03
5.907471272434784877e-03 5.529808499903634544e-01 4.129788938980088683e-03
8.888559489924280702e-03 1.165660069570265689e+00 8.774112193613178151e-03
7.111694163835199749e-03 8.051129841972771706e-01 3.471655559408486687e-03
9.369683829179575874e-03 9.828561314509587366e-01 4.168822756875332353e-03
2.943190451270282035e-03 5.723591344833329764e-01 9.686792311982663287e-04
7.529450653267250222e-03 9.092327241706323893e-01 9.403345559706564535e-03
4.267331654614330699e-03 6.690567468835132425e-01 4.909829937327691261e-03
3.306047534529454879e-03 5.529444631768593021e-01 3.165523969234984320e-03
9.083646177360940946e-03 8.022180544965951121e-01 3.086287598097815256e-03
9.133339811842826339e-03 8.242060357127235504e-01 1.766533446781943834e-04
3.830648112217090086e-03 8.023965712124502270e-01 5.892935303437929484e-03
8.451786834092639769e-03 1.183022423551939095e+00 2.131473793161267182e-03
2.094948420044921711e-03 6.000207451263143144e-01 3.482678769287480842e-03
3.952434297992607481e-03 1.101282413107193214e+00 6.118104074762869583e-03
8.389298571648525285e-03 1.445966159762118508e+00 5.517779706507899493e-03
1.783488279440498476e-03 1.367796210582735927e+00 3.704189887746160963e-03
1.140343270682080335e-04 5.506353851195113780e-01 9.699317306158345905e-03
2.638215401526779018e-03 9.218499484419973022e-01 9.403360798581505975e-03
2.994206892570135982e-03 6.283575903140686814e-01 8.828377632542443870e-03
2.051915803873208526e-03 1.054520601088367204e+00 2.202512095966316277e-03
2.700431198499054532e-03 1.456003996327621230e+00 4.100117747282332713e-03
5.966228920812087673e-03 7.839144507335753520e-01 7.831433221669615447e-03
1.852882022902011374e-03 1.357241143975463693e+00 2.995297338606952436e-03
6.584857585579777760e-03 1.460841819082517645e+00 7.824076775991225391e-03
4.828420003451659032e-03 1.250830729642856021e+00 4.161348258142114065e-03
8.483851373749812935e-03 7.889690102094286672e-01 4.381625419318172301e-03
1.953945620163371946e-03 5.222524939564370250e-01 3.096835895724712757e-03
6.223692184951653238e-03 1.445870936555432085e+00 1.313264723405371381e-03
7.873133189543177202e-03 1.377186011663109610e+00 9.989671123310046516e-03
9.114933411438189050e-04 1.403320376101378608e+00 6.559868250919458771e-03
7.633179031873193673e-03 1.287479241987164347e+00 2.657129013195426350e-03
4.859733070780599892e-03 9.365721060512720575e-01 4.812430137041703859e-03
9.110786450252010213e-03 6.214942491943539205e-01 7.475263104542393192e-03
7.796891257251279761e-04 8.175339029864913121e-01 3.104007107618498846e-04
6.799495199439946347e-03 1.416941326955993841e+00 9.534696189646802225e-03
3.428027282186241545e-03 1.154483122904414572e+00 6.631946581298338132e-03
2.872329718820576376e-04 6.281056025354438965e-01 3.058173008092330593e-03
1.865879765425053393e-03 1.484424369515340292e+00 4.529420109902440594e-03
7.600693128463402622e-03 1.108268471518655041e+00 8.674720077444202440e-03
5.710892077678705013e-03 1.176690596904472086e+00 2.181287285392745964e-03
1.814474311567645763e-03 1.103598674055225715e+00 5.052111865289150849e-03
6.222809885775385484e-03 1.125605526366562525e+00 3.082169356502806063e-04
5.869419074887105917e-03 1.100735510612778523e+00 6.846555162548299302e-03
6.482930335469213635e-03 1.332549812538176282e+00 4.210924286691523390e-03
1.651762224537492744e-04 6.079520848892130402e-01 3.558023475009018666e-03
7.406527256588655260e-03 5.748554743749419993e-01 6.452969017286567383e-03
8.676456076570989058e-04 1.462600412528057614e+00 3.586123735947341785e-03
4.600360756582686644e-03 1.353762420456469551e+00 8.125544312345007666e-03
9.610789541782576925e-03 8.165800552073149143e-01 2.252964280923590908e-03
7.553048306175562908e-03 1.246621129096411762e+00 6.752046722470676429e-03
5.948347265522366777e-03 1.290978830057754490e+00 7.551117660856574744e-03
3.284978851970986953e-04 1.332559053533524995e+00 9.715658536889737809e-03
4.654093109962747013e-03 7.275689914043914630e-01 9.044470894372391018e-03
3.430159310606326582e-03 1.073711214230371969e+00 9.415665835401742720e-03
5.468191892421970374e-03 1.469669220282042499e+00 1.658656808503878970e-03
1.910911372253517237e-03 1.205377725014304069e+00 9.677743243047081528e-03
3.796524541766178699e-03 1.155226025322881878e+00 7.403152582174883471e-03
9.006334594175897240e-03 6.409800777462270061e-01 2.019611184453095742e-03
6.097510902038342888e-03 1.251984773277194929e+00 7.176594173128151254e-03
3.838151279010150203e-03 1.066164421230744619e+00 9.775629756498040515e-03
4.402540021627070720e-03 9.986960140241574191e-01 7.916233028256143903e-03
7.160728480747414852e-03 1.131556420860511780e+00 5.740991033210297335e-03
8.290980318895144544e-03 1.352857790494242263e+00 5.917774115671442688e-03
8.434704713428284664e-03 6.424578153582123363e-01 4.842399350564937158e-03
6.558582754635217463e-03 7.304693747397144055e-01 4.677429382522242489e-03
7.088029456712703277e-03 1.203862607086479297e+00 1.663150119997759788e-04
8.478027724922601940e-03 8.208369980513069430e-01 8.566812129286642628e-04
8.571661980028866604e-03 1.329465722058245980e+00 9.468444519679215798e-03
6.085682167308295067e-03 1.033963159799357934e+00 1.886675782196029503e-03
9.052418993439512521e-03 1.375645517190217992e+00 7.904548740160751222e-03
8.029780475904009160e-03 1.093770564347306795e+00 3.237320254114737302e-04
5.340523475970497189e-03 8.735970309949832036e-01 2.133089936668211214e-03
4.068015607171137499e-03 1.110098081679505633e+00 2.346186813878075716e-03
4.838868593362728385e-03 1.238263377173540292e+00 6.513794987099389040e-03
9.927001927481179933e-03 8.180921680598784995e-01 1.669087418117739304e-03
7.358781311472458071e-03 6.654536964254790243e-01 5.765536351838756839e-03
2.914931716519054104e-03 1.025086524391593201e+00 5.442852398265283359e-03
1.370679864657886604e-03 1.429383234017080451e+00 5.172446507563131964e-03
7.885623572228675276e-04 1.297256518444886986e+00 5.578848112838331527e-03
4.535208629184887125e-03 1.031386436575851606e+00 8.095584522869843846e-04
4.950960154776331418e-03 9.848748717906921080e-01 6.055905360540026101e-03
8.070058688227613533e-03 6.194054444276683169e-01 7.814415821346020613e-03
4.425156305431602612e-04 1.178168132064755014e+00 4.612994579335385689e-03
8.915221384688771372e-03 1.410751673063338263e+00 8.258710331279272079e-03
4.547478990294127931e-04 1.287560339345886984e+00 4.017611192215863811e-03
3.001742504022619600e-03 8.604626212440235067e-01 6.257788131124267933e-03
9.544315503901347128e-03 1.204579512392090823e+00 9.101821557495805987e-03
7.884831959230089587e-03 8.659071890471882194e-01 7.975647082599710697e-03
9.369109072881623076e-03 1.452413625280865483e+00 6.550781152943597335e-03
8.358443317095546124e-03 1.285348757718695278e+00 9.711542870797567825e-03
7.400611097350115464e-03 1.080720799030427504e+00 4.489772003700758180e-04
2.369945452267799312e-04 9.181243949771524804e-01 9.397763594528211334e-03
3.616122667924661586e-03 1.130971609159096225e+00 3.298079655833947247e-03
3.835932869293701489e-03 1.317742136198061242e+00 2.992912542047773336e-03
9.554147630312325584e-03 7.695465140012939242e-01 5.150323735441600902e-03
4.737007175307966604e-03 6.598311209254291709e-01 4.788129993992419099e-03
3.433820958547022326e-03 1.356971673674515433e+00 1.503395613399862514e-04
8.002420290605286035e-03 6.989951709748983832e-01 7.048425097877356917e-03
1.784645663327643966e-03 6.666558408019389592e-01 9.243098609991775780e-03
4.473760935527430066e-03 1.271993059708911966e+00 1.466335328533942490e-03
3.289641456839551264e-03 1.248327539238076822e+00 6.592060851438368875e-03
5.082789375195851701e-03 9.919319675518667445e-01 4.905844331516717206e-03
8.885260479797251268e-03 1.016378925073489814e+00 5.087467390274992042e-03
1.905376326836867975e-03 5.897180422500180041e-01 8.149082872413004885e-03
8.877514531870195867e-04 1.153081829713063389e+00 5.932878136725598661e-03
2.503151754336991209e-03 5.855932302291860791e-01 3.111093322992879184e-04
3.463793994828269409e-03 1.372779539793254289e+00 9.124224491798458084e-03
1.671146911069918382e-03 5.004165313095249035e-01 8.611843196570875131e-03
1.122486488869480284e-03 1.455046235138635957e+00 6.368297190237689510e-03
7.051394299067557069e-03 1.239287416172597744e+00 4.445507548042765267e-03
5.480485921678168032e-03 1.037399882158898334e+00 1.489111112105507813e-03
8.681215922564365986e-03 1.207716320311816194e+00 8.134825307577801812e-03
5.951894963356571706e-03 8.654889309197946190e-01 4.781542640517490346e-03
4.055764192815536004e-03 7.404796892930063379e-01 6.476040342636113674e-03
8.696677049214458777e-03 1.103810076538118246e+00 4.839092376300578070e-03
6.828360194969764624e-03 9.980837514763063467e-01 1.966018238446093531e-03
8.201554456441871935e-03 1.089828176812079441e+00 6.229419270108508405e-03
6.929762869115148674e-03 1.007613202166214306e+00 6.613039804456888500e-03
8.609991958466555254e-03 1.326864596022178766e+00 3.192340892682350457e-03
8.048397591674350676e-03 9.793924495694648069e-01 1.690954042083886444e-03
1.725896824561542944e-03 8.320384527781988782e-01 5.986795739988748713e-03
2.216289271694154780e-03 1.060176385008810840e+00 5.873676458182952934e-03
3.781101450968857129e-03 1.326542091839315152e+00 6.812457249456679333e-03
1.513840489412065582e-03 1.432211535191983520e+00 2.060200141152455054e-03
1.117805621465221659e-03 1.018943778378306408e+00 9.159603119085089548e-03
7.288287814032349404e-03 9.316769992248105092e-01 1.120375981919460948e-03
5.229664690155354928e-03 1.283144467850136916e+00 2.257962835121203604e-03
3.398483877194685698e-03 1.367692696709497113e+00 1.076214420156684651e-03
6.671513850247176060e-03 1.308420413604541421e+00 3.181300465275898291e-03
2.447413725136231722e-03 8.485906953990124402e-01 7.043647651196521722e-04
3.717594665849014227e-03 1.031915197616880331e+00 4.037267691739631487e-03
7.096665605935159951e-03 1.286428535027761999e+00 4.917439916813205227e-03
1.015382567333695651e-03 1.394475396050198102e+00 3.202548105264321505e-03
5.130062205649797008e-03 1.414775571781253571e+00 1.844924754537298050e-03
6.499465184826475582e-03 1.105440134693948862e+00 5.403882070094082057e-03
8.399614412671643077e-03 1.232837551701860601e+00 8.411291000276691424e-03
3.211184135120166965e-03 1.276190479840247693e+00 8.356672440582168723e-03
3.728220283513107493e-03 9.856785999845386614e-01 2.569530581846457291e-03
7.934261385314129739e-04 1.443925219868709808e+00 6.689429881484083851e-03
2.944085125168554272e-03 9.759975738621926578e-01 5.557655490992692571e-04
4.527649803549211455e-03 8.462989360352261015e-01 6.932100050166420347e-04
2.452966022718791259e-03 9.272220614671997652e-01 3.566228916662455423e-03
3.226431967455045528e-04 8.468529383101656149e-01 9.881115710211382103e-03
1.129551342764859370e-03 1.411797705570956740e+00 9.135674477374473162e-03
3.115793189225287297e-03 1.186291813911098947e+00 2.691772684005688289e-03
1.430583813543523809e-03 1.316397417987164475e+00 4.990208180015276440e-03
8.422515304809517246e-04 8.780665353897977310e-01 9.658392425382848322e-04
9.102407801894800421e-03 5.937363370145147812e-01 9.979884798400544960e-03
2.122822695486878061e-03 7.331550907971245978e-01 4.147276820867424468e-03
8.401712592564152676e-03 5.568292865654463908e-01 7.597929934151848551e-03
8.376711564377388800e-03 1.471674163603419849e+00 6.036508835221590348e-04
3.006668811787583002e-03 1.126360997042872958e+00 8.944381297610598872e-03
9.099456420463551687e-03 1.394239960156542946e+00 7.301748776854445622e-03
7.454306231639058582e-03 1.293102406963901885e+00 3.988115679787553047e-03
7.937274804337240280e-03 7.932893806198020314e-01 5.555567162814797205e-03
4.076535382023903017e-03 1.361738133194339895e+00 6.125707531333459202e-03
1.823598563137918951e-03 1.271015425520087394e+00 2.880981249596391205e-03
6.565760777357419666e-04 9.969957591873730429e-01 2.149785365358435323e-03
4.446398194373687995e-04 1.295420849326548884e+00 4.863167001270993564e-03
2.943198228084156331e-03 6.564774144645760812e-01 8.307094914553536311e-03
2.514066074460193784e-03 7.779350241135120081e-01 1.081387600526216922e-03
9.555117869735641270e-03 6.455033688594676855e-01 1.055692613129566000e-03
1.926422908078774402e-03 1.449976109373302346e+00 9.250497819602368499e-03
7.828722852795370543e-03 6.342682334060120164e-01 2.265355290976453148e-03
9.788683203687026727e-03 8.916929455600178800e-01 8.030236974396750410e-03
4.810648815188123435e-03 1.094029278295439500e+00 1.754071116351561691e-03
7.518435075979977913e-03 9.533245248248730652e-01 6.211644136904132668e-03
7.451203904829593189e-03 9.666297239644808803e-01 5.841242878619092374e-03
7.579415297596818653e-03 1.160290876372964242e+00 1.752758250575034990e-03
3.346138788048270973e-03 8.860115575383187281e-01 3.981869948135447618e-03
4.819385824593351748e-03 8.412260748047225567e-01 6.416753229862645277e-03
8.132453461130607214e-03 5.536780163184937820e-01 4.459418246547938031e-03
6.114722802761772373e-03 9.132125396946776386e-01 7.133916700470433088e-04
1.465062343395246748e-03 1.055272093368822883e+00 4.816528687778230677e-03
1.440809481479711496e-03 1.377230063005043359e+00 9.694983896608547506e-04
4.627574587490381613e-03 1.016726185147686756e+00 8.167309672441442139e-03
1.566686345540750820e-03 9.309858037645738493e-01 7.061513776502108437e-03
6.265681089611278842e-03 1.047894880182965061e+00 6.273266454743534060e-03
2.456434292977156385e-03 5.235751526143891388e-01 9.098607104308254617e-03
1.987183471244072849e-03 7.811495112412490949e-01 2.057270831494980006e-03
1.032601243069215325e-03 5.853375864716646726e-01 9.868215525736946658e-03
8.340752409558038413e-03 1.120729702641664272e+00 5.744296200292259638e-03
6.803997507183356074e-03 1.299645865166198622e+00 7.330520875672734069e-03
5.891746312690268432e-03 7.312267939969369079e-01 6.561737119557249295e-03
8.717918404497811830e-03 7.698889671534306922e-01 9.741937980380289963e-03
3.960391984984984806e-03 1.246446388668713379e+00 1.004438982937204362e-03
2.657730980479517096e-03 5.675309679408484520e-01 8.866421630427794368e-03
5.597666412996723899e-03 5.705538328047179419e-01 9.094654463871929342e-03
8.658514296235330504e-03 8.285090035160141975e-01 7.958025922028056851e-03
1.746441616702531976e-03 9.167698985243400989e-01 8.041633161124996446e-03
1.366200093428239244e-03 1.156326492878603229e+00 6.312905930716792430e-03
8.433367833726132176e-03 1.224831650150494333e+00 6.837561489434440705e-03
6.393213026470323350e-03 1.132796473381296742e+00 4.313866024342929116e-03
9.023737585404034700e-03 8.227856020545052385e-01 4.269904143103794153e-03
2.826252079523890095e-03 7.816023964875477015e-01 7.998489701131858420e-03
9.045726286167919683e-03 6.739874756187279603e-01 3.678494606053552430e-03
2.929896746721831480e-03 1.015325954645242668e+00 5.228898630187641056e-04
7.404342397711169074e-03 6.377117082239468493e-01 3.066852691699207905e-04
1.379349217418813188e-03 1.468119408301409301e+00 2.709346037295621949e-03
8.852996444118549357e-03 1.421403970309523368e+00 6.582957372191411763e-03
8.126521435762711770e-03 1.436874963379914716e+00 8.948308505459566867e-03
4.996650276999621207e-03 8.332533678884265216e-01 6.540255131103788443e-03
8.010321676554064008e-04 1.238369916149204553e+00 1.394294865387037769e-03
6.095769772169147213e-03 8.400777941124589754e-01 8.153468646202140929e-03
8.906017507814938117e-03 1.157293843085386076e+00 2.103251946383680182e-03
6.906228193799440404e-03 1.094835929867018276e+00 7.776390996576119149e-04
7.591375938420275547e-03 1.348162004180041729e+00 1.644748516575435173e-04
1.374405290613663544e-03 1.157792963951937537e+00 7.994709391215200009e-03
4.841734861034065543e-03 1.214018909137316360e+00 6.286854626972401654e-03
6.757383495171785139e-03 6.976547970939814824e-01 7.605450831714793102e-03
2.032456528901353029e-03 8.741726522607177197e-01 5.847571074901026546e-03
2.046227288344440627e-03 6.843110029817630613e-01 3.753244705902032338e-03
5.794001203738220751e-03 8.118791449938599358e-01 4.637887068513979688e-04
2.808545484520565995e-03 6.886035989407079949e-01 9.165318782831331432e-03
6.206987420041058974e-03 6.788292878841606370e-01 5.559718077211879203e-03
3.174915840639674133e-03 1.317131522436739033e+00 6.087200386646672221e-03
6.186491097357657218e-03 9.756079419394445562e-01 5.060519804169483042e-03
8.700491752791530801e-04 1.182505860795552977e+00 3.624950369987968695e-03
7.315102409993903820e-03 1.221984434096767380e+00 1.710567107624882391e-03
9.773207680276315215e-03 1.190131998789661250e+00 3.500804084615737749e-03
8.800945582783327795e-03 8.458627768949336101e-01 1.212529871889750886e-03
1.716154278853585955e-03 6.071672628169185737e-01 8.427214171426633885e-03
3.347576132178251961e-03 1.456458716581221946e+00 7.320323533359662099e-03
4.169074608074476991e-04 8.058535387917461490e-01 7.190455243339227351e-03
5.725355512321905066e-03 1.055008555653873081e+00 1.443851548871330232e-03
2.419868881459596218e-03 9.048642383010935264e-01 3.205337203379753194e-04
4.797346299748635710e-03 8.759969526752073854e-01 3.933258751859170432e-04
3.724376911176842473e-03 1.123627812659316216e+00 3.584887588307545184e-03
4.545260016514601287e-04 1.063674872573225016e+00 4.374884768308262388e-03
8.598908946592820346e-03 8.861893026854794631e-01 2.361564873899968473e-03
7.082479242215897544e-03 7.813655789907335558e-01 3.592162795515439853e-03
9.532178261293808297e-03 5.202943621892227588e-01 9.347313917238140799e-03
4.622450100893012864e-03 1.202639375954422274e+00 6.916287559531095197e-03
3.040928490841000257e-03 5.192639077077108034e-01 4.887636198246032328e-03
7.479578560692070645e-03 6.469172106350916662e-01 6.046562398538552971e-03
2.884682020310229585e-03 1.283714905736508261e+00 6.055744278498364185e-03
6.496635313027824751e-03 1.004056590504732061e+00 2.624950652372089318e-04
1.653686335142857174e-03 1.146446639631912845e+00 9.867522302221857014e-03
4.435010608728352094e-03 1.133987500516079105e+00 4.722492047189062563e-03
1.396511572553444779e-03 5.078672694616978012e-01 9.406080450262461687e-03
5.485101134757407529e-03 1.327727027039815155e+00 7.475436969399031767e-03
1.477579624227888262e-03 5.269632023497183848e-01 7.092070089436183083e-03
9.933338599926358481e-03 1.211959067837778292e+00 5.381460858220592919e-03
4.933208167765666501e-03 9.322771191983336703e-01 6.203737083653242286e-03
9.624640827880578606e-03 6.824836479383926680e-01 6.239958633297411350e-03
3.918532519485942722e-03 1.036925959016002485e+00 5.553411600333468985e-03
4.984535044124674408e-03 1.183863897896623829e+00 8.879264969679601799e-03
8.797664588492808699e-04 8.512869057834870912e-01 9.059236324269810681e-03
5.336875973629492823e-04 6.255047795004066158e-01 6.369965331214240932e-03
2.725024535759771552e-03 1.041422547843266599e+00 3.051982443734084158e-03
9.515198748657074587e-03 1.412497294502889300e+00 8.909867014681136649e-03
2.065679065551773597e-03 6.500536056307700816e-01 2.192800446783474324e-03
1.074670682182726333e-03 7.959020351697528861e-01 4.155149336430554764e-03
1.914576398685060741e-03 1.112371005982783378e+00 8.915209533198071093e-03
7.193099284397180826e-03 1.483353687450714720e+00 2.005233095733014760e-03
4.826679346050918341e-03 6.925841570575943518e-01 6.398750566553364043e-03
8.665621250071446277e-03 1.262135031832654519e+00 5.010438289980821344e-03
9.643475974610937404e-03 1.407067586164725714e+00 3.530842271963200406e-03
9.557007742452662893e-03 5.287780696473657338e-01 2.433865610805681324e-04
8.161708680262573859e-03 1.481656280951114013e+00 8.699703008754946024e-03
1.263015739563078024e-03 1.426213646900196474e+00 1.432433111304306367e-03
5.447517460958849027e-03 5.585894056517139994e-01 4.597759940717117142e-04
8.527831823639501693e-03 1.459477061546175403e+00 1.889625536738599124e-03
8.389565707687625384e-03 8.997523380116295710e-01 3.689011281606510099e-03
5.331258289189666315e-04 5.950869970767165285e-01 3.349612144852835531e-03
8.297897981023495337e-03 1.083939263481117354e+00 1.786274700452465799e-03
8.113422344387558743e-03 1.357669435395710611e+00 6.469741536729920264e-03
7.814870973658342990e-03 1.366621827220907193e+00 2.972737531319228233e-03
5.627425755087346083e-03 8.416247418059534802e-01 6.654903211611414363e-03
2.730293555758812191e-03 1.341424593330971859e+00 6.763429388325583984e-03
9.654057424317534844e-03 7.388696159046928003e-01 3.402712235743338056e-03
3.601446616478733848e-03 1.277309930197090715e+00 2.341098179959029673e-03
2.381159101331422733e-03 1.026371166783460964e+00 1.791599631749164322e-03
5.308473912271136422e-03 8.155421751700892008e-01 4.910368286783159961e-04
8.763461183761280665e-03 7.765622640250654518e-01 6.756679536462108920e-03
9.880256654102286679e-03 1.202312964542808338e+00 4.537035409467591804e-03
6.293167940831107150e-03 6.436604263465148801e-01 7.979839475443983518e-04
3.204640654259148947e-03 8.118927053882556422e-01 3.943252657333358273e-03
7.642267074911895594e-03 1.315572018689406431e+00 3.046273209704443647e-04
4.219338206043423203e-03 5.992732270565900299e-01 5.508722872786227590e-03
1.921659187162411478e-03 9.196256337187749264e-01 7.900232085227545595e-03
6.642427949106708383e-03 6.834579359419842293e-01 6.323932763213130706e-03
4.171715149370054838e-03 1.255934587892462151e+00 9.331338364153243803e-03
8.240584031559370151e-03 8.183129399219843947e-01 7.773611261906311458e-03
5.158527496070815059e-03 1.223076014041092119e+00 7.780916878404204977e-03
8.314734288498768985e-03 1.019817273575212901e+00 6.480974092947323038e-03
9.810569423604762265e-03 1.087951279741360189e+00 4.256843281420659951e-03
5.117879992090398206e-03 1.386337067101108822e+00 6.496676808157734150e-03
3.118226662671680534e-03 1.463437372795682645e+00 2.008612427082924696e-04
9.980215083528153758e-03 5.578023390207331733e-01 8.382211798505964997e-03
2.324337260966171520e-03 1.309928220176051372e+00 5.588132049163651444e-03
5.208473148108522547e-04 8.099481321846487836e-01 4.606384040775327385e-03
1.689757766881167357e-03 6.410613663777311455e-01 9.630577479146815514e-03
4.018239959681716746e-03 6.784182001292192732e-01 5.836575604573411395e-03
5.856900729753692324e-03 8.339410927719635991e-01 3.078753872976371358e-03
7.663078452248900906e-03 1.182504172772226081e+00 2.393305135667088326e-03
7.312283637007988175e-03 1.310140864745265699e+00 4.899165053323046096e-03
7.772694974033590894e-03 1.060569664297860593e+00 4.405710223121023575e-03
1.118806229486342006e-03 1.007308378737504118e+00 1.122341655601344704e-03
9.849744722080415113e-03 7.619908023298753719e-01 7.088937643110297671e-04
8.716749998603251504e-03 7.810458559834780878e-01 7.265879186686442608e-03
2.660259505647714559e-04 1.030917633866526462e+00 8.246197748287151241e-03
4.323241653211798256e-03 6.477041578629789687e-01 9.980534756341818275e-03
5.642038404531724352e-03 1.368076653900180073e+00 7.677457532387015060e-03
9.350256303099874558e-03 5.825910142478217812e-01 4.397953775360468123e-03
1.453887603027082811e-04 1.381201865013186758e+00 3.930236531986877439e-03
4.063778835946498316e-03 7.913346590621271881e-01 9.610724127070795902e-03
1.293297486397395561e-03 6.212938758745715218e-01 5.666012378315103855e-03
3.514111645498424561e-03 8.229655787661348532e-01 7.371033475310822744e-03
5.399248855327239312e-03 9.852767911475383000e-01 9.197041077378993387e-03
9.887967193100335311e-03 7.251443521550329230e-01 2.972762704258465668e-03
